Bug_ID,Bug_Summary,Bug_Description
HIVE-19515,TestRpc.testServerPort is consistently failing,{{TestRpc.testServerPort}} is consistently failing due to HIVE-17838
HIVE-19512,"If parallel execution is enabled, metastore is throwing out of sequence error.","The move task does meta store operations. If the meta hive object is shared between Move tasks, then meta store throwing out of sequence error. So each move task should have a hive object of its own. "
HIVE-19509,Disable tests that are failing continuously,"As per discussion in mailing list. We will bring the failure count to zero and be less tolerant with ptest runs that are not clean.

- TestSequenceFileReadWrite#testSequenceTableWriteReadMR and TestSequenceFileReadWrite#testTextTableWriteReadMR have been disabled (HIVE-19506).
- TestNegativeCliDriver: merge_negative_5.q and mm_concatenate.q have been disabled (HIVE-19517).
- TestMiniLlapLocalCliDriver: bucket_map_join_tez1.q (diff), sysdb.q (diff), special_character_in_tabnames_1.q (failure), tez_smb_1.q (diff), union_fast_stats.q (diff), schema_evol_orc_acidvec_part.q, schema_evol_orc_vec_part_llap_io.q, tez_dynpart_hashjoin_1.q (diff), and tez_vector_dynpart_hashjoin_1.q (diff) have been disabled.
- TestCliDriver: fouter_join_ppr.q has been disabled.
- TestStats#partitionedTableDeprecatedCalls, TestStats#partitionedTableInHiveCatalog, and TestStats#partitionedTableOtherCatalog have been disabled.
- TestOldSchema#testPartitionOps has been disabled.
- TestSSL#testSSLFetchHttp has been disabled.
- TestAcidOnTez#testCtasTezUnion and TestAcidOnTez#testNonStandardConversion01 have been disabled.
- TestBeeLineWithArgs#testQueryProgress and TestBeeLineWithArgs#testQueryProgressParallel have been disabled.
- TestMiniDruidKafkaCliDriver : druidkafkamini_basic.q has been disabled.
- TestTxnExIm#testUpgrade has been disabled.

- TestDanglingQOuts.checkDanglingQOut has been disabled till we fix all the previous test errors, since I did not want to delete the dangling q.out files (they may serve as a reference)."
HIVE-19504,Change default value for hive.auto.convert.join.shuffle.max.size property,"The property default value is too low by mistake (10MB), it is missing three trailing zeros.

{code}
    HIVECONVERTJOINMAXSHUFFLESIZE(""hive.auto.convert.join.shuffle.max.size"", 10000000L,
       ""If hive.auto.convert.join.noconditionaltask is off, this parameter does not take affect. \n"" +
       ""However, if it is on, and the predicted size of the larger input for a given join is greater \n"" +
       ""than this number, the join will not be converted to a dynamically partitioned hash join. \n"" +
       ""The value \""-1\"" means no limit.""),
{code}"
HIVE-19500,Prevent multiple selectivity estimations for the same variable in conjuctions,"see HIVE-19097 for problem description

for filters like: {{(d_year in (2001,2002) and d_year = 2001)}} the current estimation is around {{(1/NDV)**2}} (iff column stats are available) ....

actually the source of the problem was a small typo in HIVE-17465 "
HIVE-19499,Bootstrap REPL LOAD shall add tasks to create checkpoints for db/tables/partitions.,"Currently. bootstrap REPL LOAD expect the target database to be empty or not exist to start bootstrap load.

But, this adds overhead when there is a failure in between bootstrap load and there is no way to resume it from where it fails. So, it is needed to create checkpoints in table/partitions to skip the completely loaded objects.

Use the fully qualified path of the dump directory as a checkpoint identifier. This should be added to the table / partition properties in hive via a task, as the last task in the DAG for table / partition creation."
HIVE-19498,Vectorization: CAST expressions produce wrong results,"Wrong results for:

DATE --> BOOLEAN
 DOUBLE --> DECIMAL
 STRING|CHAR|VARCHAR --> DECIMAL
 TIMESTAMP --> LONG"
HIVE-19496,Check untar folder,We need to check if the file is under untar folder.
HIVE-19495,Arrow SerDe itest failure,"""You tried to write a Bit type when you are using a ValueWriter of type NullableMapWriter."""
HIVE-19494,Accept shade prefix during reflective instantiation of output format,"Hive Streaming API jars are sometimes shaded with a different prefix when used in environments where another version of hive already exists (spark for example). In most cases, shading is done with rename of classes with some prefix. If an uber/assembly jar is generated with renamed prefix, Hive Streaming API will not work as Hive Streaming API will reflectively instantiate outputformat class using FQCN string provided by metastore table storage descriptor object. 
For example: 
RecordWriter will create instance of OutputFormat using string ""org.apache.hadoop.hive.ql.io.orc.OrcOutputFormat"". When a shaded jar with renamed class references are used, this class will not be found by the classloader. 

We can optionally accept a shade prefix from user via config which will be tried (as fallback) when ClassNotFoundException is thrown."
HIVE-19493,VectorUDFDateDiffColCol copySelected does not handle nulls correctly,The {{copySelected}} method in {{VectorUDFDateDiffColCol}} class was missed during HIVE-18622
HIVE-19490,Locking on Insert into for non native and managed tables.,"Current state of the art: 

Managed non native table like Druid Tables, will need to get a Lock on Insert into or insert Over write. The nature of this lock is set to Exclusive by default for any non native table.

This implies that Inserts into Druid table will Lock any read query as well during the execution of the insert into. IMO this lock (on insert into) is  not needed since the insert statement is appending data and the state of loading it is managed partially by Hive Storage handler hook and part of it by Druid. 

What i am proposing is to relax the lock level to shared for all non native tables on insert into operations and keep it as Exclusive Write for insert Overwrite for now.

 

Any feedback is welcome.

cc [~ekoifman] / [~ashutoshc] / [~jdere] / [~hagleitn]

Also am not sure what is the best way to unit test this currently am using debugger to check if locks are what i except, please let me know if there is a better way to do this. 

 "
HIVE-19488,"Enable CM root based on db parameter, identifying a db as source of replication.","* add a parameter at db level to identify if its a source of replication. user should set this.

 * Enable CM root only for databases that are a source of a replication policy, for other db's skip the CM root functionality.

 * prevent database drop if the parameter indicating its source of a replication, is set.

 * as an upgrade to this version, user should set the property on all existing database policies, in affect.

 * the parameter should be of the form . –  repl.source.for : List < policy ids >"
HIVE-19485,dump directory for non native tables should not be created,
HIVE-19481,Tablesample uses incorrect logic to pick files corresponding to buckets.,"Ran ""mvn test -Dtest=TestMiniLlapLocalCliDriver -Dqfile=sample10.q "" after changing the table to be 
insert-only transactional. 

The following queries returns couple of rows whereis no row results returns for non-ACID table. 
query: select ds, count(1) from srcpartbucket tablesample (bucket 2 out of 4 on key) where ds is not null group by ds ORDER BY ds ASC

2008-04-08      14
2008-04-09      14
..
query: select ds, count(1) from srcpartbucket tablesample (bucket 1 out of 2 on key) where ds is not null group by ds ORDER BY ds ASC

2008-04-08      4
2008-04-09      4

"
HIVE-19479,encoded stream seek is incorrect for 0-length RGs in LLAP IO,"The PositionProvider offset is not updated correctly and an error like this may happen:
{noformat}
Caused by: java.lang.IllegalArgumentException: Seek in LENGTH to 541 is outside of the data
	at org.apache.orc.impl.InStream$UncompressedStream.seek(InStream.java:161)
	at org.apache.orc.impl.InStream$UncompressedStream.seek(InStream.java:123)
	at org.apache.orc.impl.RunLengthIntegerReaderV2.seek(RunLengthIntegerReaderV2.java:331)
	at org.apache.hadoop.hive.ql.io.orc.encoded.EncodedTreeReaderFactory$StringStreamReader.seek(EncodedTreeReaderFactory.java:298)
	at org.apache.hadoop.hive.ql.io.orc.encoded.EncodedTreeReaderFactory$StringStreamReader.seek(EncodedTreeReaderFactory.java:258)
	at org.apache.hadoop.hive.llap.io.decode.OrcEncodedDataConsumer.repositionInStreams(OrcEncodedDataConsumer.java:250)
	at org.apache.hadoop.hive.llap.io.decode.OrcEncodedDataConsumer.decodeBatch(OrcEncodedDataConsumer.java:134)
	at org.apache.hadoop.hive.llap.io.decode.OrcEncodedDataConsumer.decodeBatch(OrcEncodedDataConsumer.java:62)
{noformat}

We found this happens when ORC writes a strange stream combination - data stream for a RG has no values (the rows all have nulls), but there are values (0-s) in length stream for the same rows. That is technically a valid ORC file, although writing the 0s is completely useless. 
This may be fixed separately in ORC, but since these files now exist in the wild we should handle them correctly."
HIVE-19474,Decimal type should be casted as part of the CTAS or INSERT Clause.,"HIVE-18569  introduced a runtime config variable to allow the indexing of Decimal as Double, this leads to kind of messy state, Hive metadata think the column is still decimal while it is stored as double. Since the Hive metadata of the column is Decimal the logical optimizer will not push down aggregates. i tried to fix this by adding some logic to the application but it makes the code very clumsy with lot of branches. Instead i propose to revert  HIVE-18569  and let the user introduce an explicit cast this will be better since the metada reflects actual storage type and push down aggregates will kick in and there is no config needed without adding any code or bug.

cc [~ashutoshc] and [~nishantbangarwa]

You can see the difference with the following DDL
{code:java}
create table test_base_table(`timecolumn` timestamp, `interval_marker` string, `num_l` DECIMAL(10,2));
insert into test_base_table values ('2015-03-08 00:00:00', 'i1-start', 4.5);
set hive.druid.approx.result=true;
CREATE TABLE druid_test_table
STORED BY 'org.apache.hadoop.hive.druid.DruidStorageHandler'
TBLPROPERTIES (""druid.segment.granularity"" = ""DAY"")
AS
select cast(`timecolumn` as timestamp with local time zone) as `__time`, `interval_marker`, cast(`num_l` as double)
FROM test_base_table;
describe druid_test_table;
explain select sum(num_l), min(num_l) FROM druid_test_table;
CREATE TABLE druid_test_table_2
STORED BY 'org.apache.hadoop.hive.druid.DruidStorageHandler'
TBLPROPERTIES (""druid.segment.granularity"" = ""DAY"")
AS
select cast(`timecolumn` as timestamp with local time zone) as `__time`, `interval_marker`, `num_l`
FROM test_base_table;
describe druid_test_table_2;
explain select sum(num_l), min(num_l) FROM druid_test_table_2;

{code}
 

 "
HIVE-19472,HiveStreamingConnection swallows exception on partition creation,HiveStreamingConnection swallows exception on partition creation
HIVE-19467,Make storage format configurable for temp tables created using LLAP external client,"Temp tables created for complex queries when using the LLAP external client are created using the default storage format. Default to orc, and make configurable."
HIVE-19466,Update constraint violation error message,Currently for both CHECK and NOT NULL constraint violation hive throws {{NOT NULL Constraint violated}}.
HIVE-19465,Upgrade ORC to 1.5.0,
HIVE-19464,Upgrade Parquet to 1.10.0,
HIVE-19463,TezTask - getting groups may fail (PartialGroupNameException in some tests),"{noformat}
org.apache.hadoop.security.ShellBasedUnixGroupsMapping$PartialGroupNameException: The user name 'hive_test_user' is not found. id: hive_test_user: no such user
id: hive_test_user: no such user

	at org.apache.hadoop.security.ShellBasedUnixGroupsMapping.resolvePartialGroupNames(ShellBasedUnixGroupsMapping.java:294) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.ShellBasedUnixGroupsMapping.getUnixGroups(ShellBasedUnixGroupsMapping.java:207) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.ShellBasedUnixGroupsMapping.getGroups(ShellBasedUnixGroupsMapping.java:97) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.JniBasedUnixGroupsMappingWithFallback.getGroups(JniBasedUnixGroupsMappingWithFallback.java:51) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.Groups$GroupCacheLoader.fetchGroupList(Groups.java:384) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.Groups$GroupCacheLoader.load(Groups.java:319) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.Groups$GroupCacheLoader.load(Groups.java:269) [hadoop-common-3.1.0.jar:?]
	at com.google.common.cache.LocalCache$LoadingValueReference.loadFuture(LocalCache.java:3542) [guava-19.0.jar:?]
	at com.google.common.cache.LocalCache$Segment.loadSync(LocalCache.java:2323) [guava-19.0.jar:?]
	at com.google.common.cache.LocalCache$Segment.lockedGetOrLoad(LocalCache.java:2286) [guava-19.0.jar:?]
	at com.google.common.cache.LocalCache$Segment.get(LocalCache.java:2201) [guava-19.0.jar:?]
	at com.google.common.cache.LocalCache.get(LocalCache.java:3953) [guava-19.0.jar:?]
	at com.google.common.cache.LocalCache.getOrLoad(LocalCache.java:3957) [guava-19.0.jar:?]
	at com.google.common.cache.LocalCache$LocalLoadingCache.get(LocalCache.java:4875) [guava-19.0.jar:?]
	at org.apache.hadoop.security.Groups.getGroups(Groups.java:227) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.security.UserGroupInformation.getGroups(UserGroupInformation.java:1540) [hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.hive.ql.exec.tez.TezTask.execute(TezTask.java:163) [hive-exec-3.1.0-SNAPSHOT.jar:3.1.0-SNAPSHOT]
{noformat}"
HIVE-19462,Fix mapping for char_length function to enable pushdown to Druid. ,"currently char_length is not push down to Druid because of missing mapping form/to calcite

This patch will add this mapping.

 

 "
HIVE-19460,Improve stats estimations for NOT IN operator,
HIVE-19454,Test failure : org.apache.hadoop.hive.ql.TestTxnCommands2.testNonAcidToAcidConversion1 fails with java.lang.AssertionError,"org.apache.hadoop.hive.ql.TestTxnCommands2WithSplitUpdateAndVectorization.testNonAcidToAcidConversion1 refers to the same test case.

Maven command used is : mvn -Dtest=TestTxnCommands2 test

Error:
{code:java}
[INFO] Running org.apache.hadoop.hive.ql.TestTxnCommands2
[ERROR] Tests run: 44, Failures: 1, Errors: 0, Skipped: 3, Time elapsed: 618.215 s <<< FAILURE! - in org.apache.hadoop.hive.ql.TestTxnCommands2
[ERROR] testNonAcidToAcidConversion1(org.apache.hadoop.hive.ql.TestTxnCommands2)  Time elapsed: 17.557 s  <<< FAILURE!
java.lang.AssertionError
        at org.junit.Assert.fail(Assert.java:86)
        at org.junit.Assert.assertTrue(Assert.java:41)
        at org.junit.Assert.assertTrue(Assert.java:52)
        at org.apache.hadoop.hive.ql.TestTxnCommands2.testNonAcidToAcidConversion1(TestTxnCommands2.java:499)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:498)
        at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
        at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
        at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
        at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
        at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)
        at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
        at org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:55)
        at org.junit.rules.ExpectedException$ExpectedExceptionStatement.evaluate(ExpectedException.java:168)
        at org.junit.rules.RunRules.evaluate(RunRules.java:20)
        at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
        at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
        at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
        at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
        at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
        at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
        at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
        at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
        at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
        at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:365)
        at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:273)
        at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
        at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:159)
        at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:379)
        at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:340)
        at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:125)
        at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:413)

[INFO]
[INFO] Results:
[INFO]
[ERROR] Failures:
[ERROR]   TestTxnCommands2.testNonAcidToAcidConversion1:499
[INFO]
[ERROR] Tests run: 44, Failures: 1, Errors: 0, Skipped: 3

{code}"
HIVE-19440,Make StorageBasedAuthorizer work with information schema,"With HIVE-19161, Hive information schema works with external authorizer (such as ranger). However, we also need to make StorageBasedAuthorizer synchronization work as it is also widely use."
HIVE-19435,Incremental replication cause data loss if a table is dropped followed by create and insert-into with different partition type.,"If the incremental dump have drop of partitioned table followed by create/insert on non-partitioned table with same name, doesn't replicate the data. Explained below.

Let's say we have a partitioned table T1 which was already replicated to target.

DROP_TABLE(T1)->CREATE_TABLE(T1) (Non-partitioned) -> INSERT(T1)(10) 

After REPL LOAD, T1 doesn't have any data.

Same is valid for non-partitioned to partitioned and partition spec mismatch case as well.

 "
HIVE-19433,HiveJoinPushTransitivePredicatesRule hangs,"*Reproducer*
{code:sql}
    CREATE TABLE `table1`(
       `idp_warehouse_id` bigint,
       `idp_audit_id` bigint,
       `idp_effective_date` date,
       `idp_end_date` date,
       `idp_delete_date` date,
       `pruid` varchar(32),
       `prid` bigint,
       `prtimesheetid` bigint,
       `prassignmentid` bigint,
       `prchargecodeid` bigint,
       `prtypecodeid` bigint,
       `prsequence` bigint,
       `prmodby` varchar(96),
       `prmodtime` timestamp,
       `prrmexported` bigint,
       `prrmckdel` bigint,
       `slice_status` int,
       `role_id` bigint,
       `user_lov1` varchar(30),
       `user_lov2` varchar(30),
       `incident_id` bigint,
       `incident_investment_id` bigint,
       `odf_ss_actuals` bigint,
       `practsum` decimal(38,20));

    CREATE TABLE `table2`(
       `idp_warehouse_id` bigint,
       `idp_audit_id` bigint,
       `idp_effective_date` date,
       `idp_end_date` date,
       `idp_delete_date` date,
       `pruid` varchar(32),
       `prid` bigint,
       `prtimesheetid` bigint,
       `prassignmentid` bigint,
       `prchargecodeid` bigint,
       `prtypecodeid` bigint,
       `prsequence` bigint,
       `prmodby` varchar(96),
       `prmodtime` timestamp,
       `prrmexported` bigint,
       `prrmckdel` bigint,
       `slice_status` int,
       `role_id` bigint,
       `user_lov1` varchar(30),
       `user_lov2` varchar(30),
       `incident_id` bigint,
       `incident_investment_id` bigint,
       `odf_ss_actuals` bigint,
       `practsum` decimal(38,20));

    explain SELECT          s.idp_warehouse_id AS source_warehouse_id
    FROM            table1 s
    JOIN

                           table2 d
    ON              (
                                    s.prid = d.prid )
    JOIN
                             table2 e
    ON
                                    s.prid = e.prid
    WHERE
    concat(
                    CASE
                                    WHEN s.prid IS NULL THEN 1
                                    ELSE s.prid
                    END,',',
                    CASE
                                    WHEN s.prtimesheetid IS NULL THEN 1
                                    ELSE s.prtimesheetid
                    END,',',
                    CASE
                                    WHEN s.prassignmentid IS NULL THEN 1
                                    ELSE s.prassignmentid
                    END,',',
                    CASE
                                    WHEN s.prchargecodeid IS NULL THEN 1
                                    ELSE s.prchargecodeid
                    END,',',
                    CASE
                                    WHEN (s.prtypecodeid) IS NULL THEN ''
                                    ELSE s.prtypecodeid
                    END,',',
                    CASE
                                    WHEN s.practsum IS NULL THEN 1
                                    ELSE s.practsum
                    END,',',
                    CASE
                                    WHEN s.prsequence IS NULL THEN 1
                                    ELSE s.prsequence
                    END,',',
                    CASE
                                    WHEN length(s.prmodby) IS NULL THEN ''
                                    ELSE s.prmodby
                    END,',',
                    CASE
                                    WHEN s.prmodtime IS NULL THEN cast(from_unixtime(unix_timestamp('2017-12-08','yyyy-MM-dd') ) AS timestamp)
                                    ELSE s.prmodtime
                    END,',',
                    CASE
                                    WHEN s.prrmexported IS NULL THEN 1
                                    ELSE s.prrmexported
                    END,',',
                    CASE
                                    WHEN s.prrmckdel IS NULL THEN 1
                                    ELSE s.prrmckdel
                    END,',',
                    CASE
                                    WHEN s.slice_status IS NULL THEN 1
                                    ELSE s.slice_status
                    END,',',
                    CASE
                                    WHEN s.role_id IS NULL THEN 1
                                    ELSE s.role_id
                    END,',',
                    CASE
                                    WHEN length(s.user_lov1) IS NULL THEN ''
                                    ELSE s.user_lov1
                    END,',',
                    CASE
                                    WHEN length(s.user_lov2) IS NULL THEN ''
                                    ELSE s.user_lov2
                    END,',',
                    CASE
                                    WHEN s.incident_id IS NULL THEN 1
                                    ELSE s.incident_id
                    END,',',
                    CASE
                                    WHEN s.incident_investment_id IS NULL THEN 1
                                    ELSE s.incident_investment_id
                    END,',',
                    CASE
                                    WHEN s.odf_ss_actuals IS NULL THEN 1
                                    ELSE s.odf_ss_actuals
                    END ) != concat(
                    CASE
                                    WHEN length(d.pruid) IS NULL THEN ''
                                    ELSE d.pruid
                    END,',',
                    CASE
                                    WHEN d.prid IS NULL THEN 1
                                    ELSE d.prid
                    END,',',
                    CASE
                                    WHEN d.prtimesheetid IS NULL THEN 1
                                    ELSE d.prtimesheetid
                    END,',',
                    CASE
                                    WHEN d.prassignmentid IS NULL THEN 1
                                    ELSE d.prassignmentid
                    END,',',
                    CASE
                                    WHEN d.prchargecodeid IS NULL THEN 1
                                    ELSE d.prchargecodeid
                    END,',',
                    CASE
                                    WHEN (d.prtypecodeid) IS NULL THEN ''
                                    ELSE d.prtypecodeid
                    END,',',
                    CASE
                                    WHEN d.practsum IS NULL THEN 1
                                    ELSE d.practsum
                    END,',',
                    CASE
                                    WHEN d.prsequence IS NULL THEN 1
                                    ELSE d.prsequence
                    END,',',
                    CASE
                                    WHEN length(d.prmodby) IS NULL THEN ''
                                    ELSE d.prmodby
                    END,',',
                    CASE
                                    WHEN d.prmodtime IS NULL THEN cast(from_unixtime(unix_timestamp('2017-12-08','yyyy-MM-dd') ) AS timestamp)
                                    ELSE d.prmodtime
                    END,',',
                    CASE
                                    WHEN d.prrmexported IS NULL THEN 1
                                    ELSE d.prrmexported
                    END,',',
                    CASE
                                    WHEN d.prrmckdel IS NULL THEN 1
                                    ELSE d.prrmckdel
                    END,',',
                    CASE
                                    WHEN d.slice_status IS NULL THEN 1
                                    ELSE d.slice_status
                    END,',',
                    CASE
                                    WHEN d.role_id IS NULL THEN 1
                                    ELSE d.role_id
                    END,',',
                    CASE
                                    WHEN length(d.user_lov1) IS NULL THEN ''
                                    ELSE d.user_lov1
                    END,',',
                    CASE
                                    WHEN length(d.user_lov2) IS NULL THEN ''
                                    ELSE d.user_lov2
                    END,',',
                    CASE
                                    WHEN d.incident_id IS NULL THEN 1
                                    ELSE d.incident_id
                    END,',',
                    CASE
                                    WHEN d.incident_investment_id IS NULL THEN 1
                                    ELSE d.incident_investment_id
                    END,',',
                    CASE
                                    WHEN d.odf_ss_actuals IS NULL THEN 1
                                    ELSE d.odf_ss_actuals
                    END );
{code}"
HIVE-19423,REPL LOAD creates staging directory in source dump directory instead of table data location,REPL LOAD creates staging directory in source dump directory instead of table data location. In case of replication from on-perm to cloud it can create problem. 
HIVE-19421,Upgrade version of Jetty to 9.3.20.v20170531,Move Jetty up to 9.3.20.v20170531
HIVE-19418,add background stats updater similar to compactor,"There's a JIRA HIVE-19416 to add snapshot version to stats for MM/ACID tables to make them usable in a transaction without breaking ACID (for metadata-only optimization). However, stats for ACID tables can still become unusable if e.g. two parallel inserts run - neither sees the data written by the other, so after both finish, the snapshots on either set of stats won't match the current snapshot and the stats will be unusable.

Additionally, for ACID and non-ACID tables alike, a lot of the stats, with some exceptions like numRows, cannot be aggregated (i.e. you cannot combine ndvs from two inserts), and for ACID even less can be aggregated (you cannot derive min/max if some rows are deleted but you don't scan the rest of the dataset).

Therefore we will add background logic to metastore (similar to, and partially inside, the ACID compactor) to update stats.
It will have 3 modes of operation.
1) Off.
2) Update only the stats that exist but are out of date (generating stats can be expensive, so if the user is only analyzing a subset of tables it should be able to only update that subset). We can simply look at existing stats and only analyze for the relevant partitions and columns.
3) On: 2 + create stats for all tables and columns missing stats.
There will also be a table parameter to skip stats update. 

In phase 1, the process will operate outside of compactor, and run analyze command on the table. The analyze command will automatically save the stats with ACID snapshot information if needed, based on HIVE-19416, so we don't need to do any special state management and this will work for all table types. However it's also more expensive.

In phase 2, we can explore adding stats collection during MM compaction that uses a temp table. If we don't have open writers during major compaction (so we overwrite all of the data), the temp table stats can simply be copied over to the main table with correct snapshot information, saving us a table scan.

In phase 3, we can add custom stats collection logic to full ACID compactor that is not query based, the same way as we'd do for (2). Alternatively we can wait for ACID compactor to become query based and just reuse (2).





"
HIVE-19415,Support CORS for all HS2 web endpoints,"HIVE-19277 changes alone are not sufficient to support CORS. CrossOriginFilter has to be added to jetty which will serve appropriate response for OPTIONS pre-flight request. 

"
HIVE-19410,don't create serde reader in LLAP if there's no cache,Seems to crop up in some tests.
HIVE-19409,Disable incremental rewriting with outdated materialized views,"Add an option to disable incremental rewriting with outdated materialized views. It will be disabled by default, and this will be an opt-in feature."
HIVE-19390,Useless error messages logged for dummy table stats,Queries like INSERT INTO t1 VALUES (20); gets rewritten into insert into t1 select 20 from default_db.default_tblname which later throws as compiler tries to get stats
HIVE-19389,"Schematool: For Hive's Information Schema, use embedded HS2 as default","Currently, for initializing/upgrading Hive's information schema, we require a full jdbc url (for HS2). It will be good to have it connect using embedded HS2 by default."
HIVE-19385,Optional hive env variable to redirect bin/hive to use Beeline,"With beeline-site and beeline-user-site, the user can easily specify default hs2 urls to connect. We can use an optional env variable, which when set, will enable bin/hive to use beeline."
HIVE-19384,Vectorization: IfExprTimestamp* do not handle NULLs correctly,"HIVE-18622: ""Vectorization: IF Statements, Comparisons, and more do not handle NULLs correctly"" didn't quite fix the IfExprTimestamp* classes right....
{noformat}
// Carefully handle NULLs...

outputColVector.noNulls = false;{noformat}"
HIVE-19382,Acquire locks before generating valid transaction list for some operations,"To ensure correctness, in particular for operations that require exclusive ({{INSERT OVERWRITE}}) and semishared ({{UPDATE}}/{{DELETE}}) locks.

This is a temporary fix till lock acquisition is moved before analyze in HIVE-18948.

With this fix, system proceed as follows. The driver will acquire the snapshot, compile the query wrt that snapshot, and then, it will acquire locks. If snapshot is still valid, it will continue as usual. But if snapshot is not valid anymore, it will recompile the query.

This is easier to implement than full solution described in HIVE-18948 because we do not need to move the logic to extract the read/write entities from a query before compilation (actually while parsing)."
HIVE-19381,Function replication in cloud fail when download resource from AWS,Another case replication shall use the config in with clause.
HIVE-19374,Parse and process ALTER TABLE SET OWNER command syntax,Subtask that parses the new alter table set owner syntax and implements code to call HMS to change the owner of a table to a user or a role.
HIVE-19370,Issue: ADD Months function on timestamp datatype fields in hive,"*Issue:*

while using ADD_Months function on a timestamp datatype column the output omits the time part[HH:MM:SS] part from output.

which should not be the case.

*query:* EMAIL_FAILURE_DTMZ is of datatype timestamp in hive.

hive> select CUSTOMER_ID,EMAIL_FAILURE_DTMZ,ADD_MONTHS (EMAIL_FAILURE_DTMZ , 1) from TABLE1 where CUSTOMER_ID=125674937;
OK
125674937   2015-12-09 12:25:53     2016-01-09

*hiver version :*

hive> !hive --version;
 Hive 1.2.1000.2.5.6.0-40

 

can you please help if somehow I can get below as output:

 

125674937   2015-12-09 12:25:53           2016-01-09 12:25:53"
HIVE-19366,Vectorization causing TestStreaming.testStreamBucketingMatchesRegularBucketing to fail,Disabled vectorization for TestStreaming#testStreamBucketingMatchesRegularBucketing test case in HIVE-19211 as it is giving incorrect results (the issue is mostly related to wrong table directory location which returns 0 splits). 
HIVE-19365,Index on COMPLETED_TXN_COMPONENTS in Metastore RDBMS has different names in different scripts,"In mysql and mssql install scripts the index is called COMPLETED_TXN_COMPONENTS_IDX2  Everywhere else it is called COMPLETED_TXN_COMPONENTS_IDX, which is breaking upgrade scripts for 3.0 to 3.1 since they don't know which index to update.  One name should be chosen and used everywhere."
HIVE-19358,CBO decorrelation logic should generate Hive operators,"Decorrelation logic may generate logical instances of the operators in the plan (e.g., LogicalFilter instead of HiveFilter). This leads to errors while costing the tree in the Volcano planner (used in MV rewriting), since logical operators do not have a cost associated to them."
